"icode","n","min","max","mean","sd","product","meanpsd","meanmsd","code","realm","biome","area"
55,1386714,625,10000,5634.655263,2376.679346,"MCD09_mean_02",8011.334609,3257.975917,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,935,9979,4173.486708,1661.057342,"MCD09_mean_02",5834.54405,2512.429366,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,326,10000,5941.325109,2307.133641,"MCD09_mean_02",8248.45875,3634.191468,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,1958,9718,6868.35982,1180.400142,"MCD09_mean_02",8048.759962,5687.959678,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,1336,10000,4248.454444,1157.830074,"MCD09_mean_02",5406.284518,3090.62437,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,1352,9566,6338.974307,1081.538564,"MCD09_mean_02",7420.512871,5257.435743,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,347,10000,5406.074013,2530.658923,"MCD09_mean_02",7936.732936,2875.41509,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,34,4759,1086.482124,769.18645,"MCD09_mean_02",1855.668574,317.295674,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,356,9979,6409.723071,2204.19247,"MCD09_mean_02",8613.915541,4205.530601,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,534,9662,5207.97024,2105.316571,"MCD09_mean_02",7313.286811,3102.653669,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,2704,8291,5148.01255,1030.67855,"MCD09_mean_02",6178.6911,4117.334,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,5251,10000,9388.12713,788.705289,"MCD09_mean_02",10176.832419,8599.421841,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,2285,9859,7370.742377,1286.180138,"MCD09_mean_02",8656.922515,6084.562239,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,2432,9659,6836.858514,1496.288143,"MCD09_mean_02",8333.146657,5340.570371,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
69,4200,1866,8892,4222.010238,1085.202879,"MCD09_mean_02",5307.213117,3136.807359,"OC_7","Oceania","Tropical & Subtropical Grasslands, Savannas & Shrublands",3397.20486338822
1,4109912,138,10000,7186.287147,1512.879237,"MCD09_mean_03",8699.166384,5673.40791,"AT_1","Afrotropics","Tropical & Subtropical Moist Broadleaf Forests",3493131.82776895
2,236635,576,9530,5647.20158,1234.471949,"MCD09_mean_03",6881.673529,4412.729631,"AT_2","Afrotropics","Tropical & Subtropical Dry Broadleaf Forests",195296.351029083
3,16678175,26,10000,5071.449595,2230.903373,"MCD09_mean_03",7302.352968,2840.546222,"AT_7","Afrotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",14012152.6144706
4,32718,805,9229,1672.552907,852.511542,"MCD09_mean_03",2525.064449,820.041365,"AT_8","Afrotropics","Temperate Grasslands, Savannas & Shrublands",25842.0842717302
5,547700,1962,9550,5078.716608,1317.673517,"MCD09_mean_03",6396.390125,3761.043091,"AT_9","Afrotropics","Flooded Grasslands & Savannas",458825.014149343
6,1082136,343,10000,5373.78749,1468.085942,"MCD09_mean_03",6841.873432,3905.701548,"AT_10","Afrotropics","Montane Grasslands & Shrublands",864245.767747328
7,133341,930,6729,3027.101822,1010.779454,"MCD09_mean_03",4037.881276,2016.322368,"AT_12","Afrotropics","Mediterranean Forests, Woodlands & Scrub",95863.7234657234
8,3035409,100,8179,3180.490565,1538.996367,"MCD09_mean_03",4719.486932,1641.494198,"AT_13","Afrotropics","Deserts & Xeric Shrublands",2408177.6913716
9,90957,1124,9712,5910.983773,2254.487754,"MCD09_mean_03",8165.471527,3656.496019,"AT_14","Afrotropics","Mangroves",76880.1227050211
10,182688,2403,9366,5745.18721,1049.306031,"MCD09_mean_03",6794.493241,4695.881179,"AT_98","Afrotropics","Lake",155945.223326255
11,15250247,547,10000,5311.372435,1868.417077,"MCD09_mean_03",7179.789512,3442.955358,"AN_11","Antarctic","Tundra",3224184.7464844
12,1358169,4330,10000,8374.230388,800.585072,"MCD09_mean_03",9174.81546,7573.645316,"AA_1","Australasia","Tropical & Subtropical Moist Broadleaf Forests",1160342.82886843
13,104288,4895,9989,7878.447098,881.717319,"MCD09_mean_03",8760.164417,6996.729779,"AA_2","Australasia","Tropical & Subtropical Dry Broadleaf Forests",88348.3176177127
14,1060843,2583,9155,5576.264992,1098.41275,"MCD09_mean_03",6674.677742,4477.852242,"AA_4","Australasia","Temperate Broadleaf & Mixed Forests",736810.28289232
15,2670428,2526,9411,5860.013208,1162.754687,"MCD09_mean_03",7022.767895,4697.258521,"AA_7","Australasia","Tropical & Subtropical Grasslands, Savannas & Shrublands",2170611.10563935
16,865493,2151,7652,3841.782893,854.589855,"MCD09_mean_03",4696.372748,2987.193038,"AA_8","Australasia","Temperate Grasslands, Savannas & Shrublands",631022.582964559
17,99967,3720,10000,6541.947523,1716.509573,"MCD09_mean_03",8258.457096,4825.43795,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,6763,9432,8437.986503,574.596797,"MCD09_mean_03",9012.5833,7863.389706,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,1650,8299,3424.704351,759.874041,"MCD09_mean_03",4184.578392,2664.83031,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,1338,7397,3487.532867,780.451039,"MCD09_mean_03",4267.983906,2707.081828,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,5991,9411,7831.667643,578.94536,"MCD09_mean_03",8410.613003,7252.722283,"AA_14","Australasia","Mangroves",26884.7535125501
22,6661401,390,10000,5684.112089,2638.708264,"MCD09_mean_03",8322.820353,3045.403825,"IM_1","IndoMalay","Tropical & Subtropical Moist Broadleaf Forests",5422854.37209134
23,1886721,345,9095,3075.604268,2022.892251,"MCD09_mean_03",5098.496519,1052.712017,"IM_2","IndoMalay","Tropical & Subtropical Dry Broadleaf Forests",1531782.59191699
24,127677,1315,9964,4311.083218,1815.650784,"MCD09_mean_03",6126.734002,2495.432434,"IM_3","IndoMalay","Tropical & Subtropical Coniferous Forests",95956.3882790413
25,200216,1467,10000,6122.640893,1896.959802,"MCD09_mean_03",8019.600695,4225.681091,"IM_4","IndoMalay","Temperate Broadleaf & Mixed Forests",149970.345753284
26,90962,1653,10000,5879.583496,2128.737942,"MCD09_mean_03",8008.321438,3750.845554,"IM_5","IndoMalay","Temperate Conifer Forests",67304.1093393582
27,45388,1338,7782,2078.743104,537.410965,"MCD09_mean_03",2616.154069,1541.332139,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,427,5596,1037.343271,404.791542,"MCD09_mean_03",1442.134813,632.551729,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,6563,9898,8615.544222,759.221522,"MCD09_mean_03",9374.765744,7856.3227,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,289,6249,2097.316581,940.331542,"MCD09_mean_03",3037.648123,1156.985039,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,364,9661,4728.22382,2522.20475,"MCD09_mean_03",7250.42857,2206.01907,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,2391,8972,6520.572278,1588.151585,"MCD09_mean_03",8108.723863,4932.420693,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,2104,10000,6260.293695,1087.488483,"MCD09_mean_03",7347.782178,5172.805212,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2891794,2172,10000,5924.923976,1628.581791,"MCD09_mean_03",7553.505767,4296.342185,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,24585235,1250,10000,5304.125012,1514.714724,"MCD09_mean_03",6818.839736,3789.410288,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
36,8286176,2034,10000,5239.01458,1246.612529,"MCD09_mean_03",6485.627109,3992.402051,"PA_8","Palearctic","Temperate Grasslands, Savannas & Shrublands",4720739.03932887
37,526657,721,7023,3491.55452,912.695808,"MCD09_mean_03",4404.250328,2578.858712,"PA_9","Palearctic","Flooded Grasslands & Savannas",338367.403951761
38,4899545,1078,10000,5687.287661,1446.757613,"MCD09_mean_03",7134.045274,4240.530048,"PA_10","Palearctic","Montane Grasslands & Shrublands",3392431.64470598
39,13143262,634,10000,6214.515013,1565.595301,"MCD09_mean_03",7780.110314,4648.919712,"PA_11","Palearctic","Tundra",4057181.56827342
40,3015613,1487,9973,5212.813288,1098.622258,"MCD09_mean_03",6311.435546,4114.19103,"PA_12","Palearctic","Mediterranean Forests, Woodlands & Scrub",2055581.75529756
41,24050470,253,10000,3152.488734,1486.655232,"MCD09_mean_03",4639.143966,1665.833502,"PA_13","Palearctic","Deserts & Xeric Shrublands",17403596.330573
42,67273,1387,3316,2238.004073,245.779751,"MCD09_mean_03",2483.783824,1992.224322,"NA_2","Nearctic","Tropical & Subtropical Dry Broadleaf Forests",51094.6339654442
43,375006,1589,7498,3067.976435,701.61767,"MCD09_mean_03",3769.594105,2366.358765,"NA_3","Nearctic","Tropical & Subtropical Coniferous Forests",289049.53675497
44,4419312,4309,9296,6282.818318,612.720408,"MCD09_mean_03",6895.538726,5670.09791,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,1446,10000,6748.117833,1355.0284,"MCD09_mean_03",8103.146233,5393.089433,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172313,1085,10000,5027.07489,1335.969955,"MCD09_mean_03",6363.044845,3691.104935,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,4000,6568,5523.602754,479.378086,"MCD09_mean_03",6002.98084,5044.224668,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,2642,9387,5524.303298,833.732592,"MCD09_mean_03",6358.03589,4690.570706,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,14231614,607,10000,5369.072865,1770.496365,"MCD09_mean_03",7139.56923,3598.5765,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,1658,9126,4071.445718,799.019137,"MCD09_mean_03",4870.464855,3272.426581,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,1012,9890,3814.722639,1417.766109,"MCD09_mean_03",5232.488748,2396.95653,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,1395,9803,6155.655739,737.043013,"MCD09_mean_03",6892.698752,5418.612726,"NA_98","Nearctic","Lake",875775.204944069
53,79364280,28,10000,4019.175124,1667.539472,"MCD09_mean_03",5686.714596,2351.635652,"NA_99","Nearctic","Rock & Ice",8632669.43482529
54,11000629,1274,10000,7765.461286,1097.36367,"MCD09_mean_03",8862.824956,6668.097616,"NT_1","Neotropics","Tropical & Subtropical Moist Broadleaf Forests",9277768.86643515
55,1386714,848,10000,5543.293738,2294.919759,"MCD09_mean_03",7838.213497,3248.373979,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,1067,9924,4307.823767,1612.535888,"MCD09_mean_03",5920.359655,2695.287879,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,603,10000,6454.384868,2191.219088,"MCD09_mean_03",8645.603956,4263.16578,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,1858,9686,6568.351605,1282.261815,"MCD09_mean_03",7850.61342,5286.08979,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,1460,9965,4190.641398,989.420221,"MCD09_mean_03",5180.061619,3201.221177,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,1766,9381,5567.173628,994.461109,"MCD09_mean_03",6561.634737,4572.712519,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,167,10000,4542.974692,2827.906896,"MCD09_mean_03",7370.881588,1715.067796,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,0,5414,1262.389991,1096.224629,"MCD09_mean_03",2358.61462,166.165362,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,155,10000,6122.363953,2248.264111,"MCD09_mean_03",8370.628064,3874.099842,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,958,9537,5191.871926,2025.455437,"MCD09_mean_03",7217.327363,3166.416489,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,2348,7903,4238.540068,1034.481683,"MCD09_mean_03",5273.021751,3204.058385,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,5805,10000,9452.902439,620.497333,"MCD09_mean_03",10073.399772,8832.405106,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,2606,9839,7364.674351,1239.047237,"MCD09_mean_03",8603.721588,6125.627114,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,3226,9612,7146.268823,1229.465715,"MCD09_mean_03",8375.734538,5916.803108,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
69,4200,3161,9294,5099.95119,1036.862222,"MCD09_mean_03",6136.813412,4063.088968,"OC_7","Oceania","Tropical & Subtropical Grasslands, Savannas & Shrublands",3397.20486338822
1,4109912,457,10000,7384.379652,1445.263206,"MCD09_mean_04",8829.642858,5939.116446,"AT_1","Afrotropics","Tropical & Subtropical Moist Broadleaf Forests",3493131.82776895
2,236635,743,9509,3681.965271,1056.197174,"MCD09_mean_04",4738.162445,2625.768097,"AT_2","Afrotropics","Tropical & Subtropical Dry Broadleaf Forests",195296.351029083
3,16678175,274,10000,5249.464049,2003.824878,"MCD09_mean_04",7253.288927,3245.639171,"AT_7","Afrotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",14012152.6144706
4,32718,1217,9424,2485.842778,900.781119,"MCD09_mean_04",3386.623897,1585.061659,"AT_8","Afrotropics","Temperate Grasslands, Savannas & Shrublands",25842.0842717302
5,547700,1244,9216,5088.283365,1633.552027,"MCD09_mean_04",6721.835392,3454.731338,"AT_9","Afrotropics","Flooded Grasslands & Savannas",458825.014149343
6,1082136,800,10000,5304.049611,1445.20889,"MCD09_mean_04",6749.258501,3858.840721,"AT_10","Afrotropics","Montane Grasslands & Shrublands",864245.767747328
7,133341,1664,8272,3892.571812,760.868452,"MCD09_mean_04",4653.440264,3131.70336,"AT_12","Afrotropics","Mediterranean Forests, Woodlands & Scrub",95863.7234657234
8,3035409,370,9080,2970.872232,1251.423227,"MCD09_mean_04",4222.295459,1719.449005,"AT_13","Afrotropics","Deserts & Xeric Shrublands",2408177.6913716
9,90957,1308,9738,6001.000242,2387.135841,"MCD09_mean_04",8388.136083,3613.864401,"AT_14","Afrotropics","Mangroves",76880.1227050211
10,182688,1384,9394,5235.859985,1366.205658,"MCD09_mean_04",6602.065643,3869.654327,"AT_98","Afrotropics","Lake",155945.223326255
11,14394311,0,10000,7037.819133,2015.229242,"MCD09_mean_04",9053.048375,5022.589891,"AN_11","Antarctic","Tundra",3224184.7464844
12,1358169,3213,10000,7987.700231,976.316058,"MCD09_mean_04",8964.016289,7011.384173,"AA_1","Australasia","Tropical & Subtropical Moist Broadleaf Forests",1160342.82886843
13,104288,3589,9972,6632.766464,1319.176744,"MCD09_mean_04",7951.943208,5313.58972,"AA_2","Australasia","Tropical & Subtropical Dry Broadleaf Forests",88348.3176177127
14,1060843,2485,9187,5627.83733,1118.422829,"MCD09_mean_04",6746.260159,4509.414501,"AA_4","Australasia","Temperate Broadleaf & Mixed Forests",736810.28289232
15,2670428,1590,9228,4058.105021,1213.09928,"MCD09_mean_04",5271.204301,2845.005741,"AA_7","Australasia","Tropical & Subtropical Grasslands, Savannas & Shrublands",2170611.10563935
16,865493,1793,7596,3385.03144,902.132822,"MCD09_mean_04",4287.164262,2482.898618,"AA_8","Australasia","Temperate Grasslands, Savannas & Shrublands",631022.582964559
17,99967,3667,10000,6531.469565,1637.61194,"MCD09_mean_04",8169.081505,4893.857625,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,6797,9650,8408.001227,638.125641,"MCD09_mean_04",9046.126868,7769.875586,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,2122,9021,4193.183671,899.961008,"MCD09_mean_04",5093.144679,3293.222663,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,1045,8298,2875.480233,733.088381,"MCD09_mean_04",3608.568614,2142.391852,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,5538,8859,7365.617294,585.46144,"MCD09_mean_04",7951.078734,6780.155854,"AA_14","Australasia","Mangroves",26884.7535125501
22,6661401,539,10000,6228.731718,2171.983335,"MCD09_mean_04",8400.715053,4056.748383,"IM_1","IndoMalay","Tropical & Subtropical Moist Broadleaf Forests",5422854.37209134
23,1886721,468,9794,4029.327611,2298.114185,"MCD09_mean_04",6327.441796,1731.213426,"IM_2","IndoMalay","Tropical & Subtropical Dry Broadleaf Forests",1531782.59191699
24,127677,1155,10000,4505.89345,2061.239748,"MCD09_mean_04",6567.133198,2444.653702,"IM_3","IndoMalay","Tropical & Subtropical Coniferous Forests",95956.3882790413
25,200216,1156,10000,6776.547129,2092.437264,"MCD09_mean_04",8868.984393,4684.109865,"IM_4","IndoMalay","Temperate Broadleaf & Mixed Forests",149970.345753284
26,90962,2120,10000,6258.767804,2317.167995,"MCD09_mean_04",8575.935799,3941.599809,"IM_5","IndoMalay","Temperate Conifer Forests",67304.1093393582
27,45388,1226,8498,2457.222305,1012.115569,"MCD09_mean_04",3469.337874,1445.106736,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,645,4730,1451.464189,508.94041,"MCD09_mean_04",1960.404599,942.523779,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,5563,9956,8427.302083,946.566265,"MCD09_mean_04",9373.868348,7480.735818,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,405,8808,2553.979537,1087.833497,"MCD09_mean_04",3641.813034,1466.14604,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,521,9600,5538.518214,2012.166038,"MCD09_mean_04",7550.684252,3526.352176,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,3438,9187,7113.574833,1053.572495,"MCD09_mean_04",8167.147328,6060.002338,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,2543,10000,6270.284642,788.454749,"MCD09_mean_04",7058.739391,5481.829893,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2891794,2638,10000,6659.336739,1232.694632,"MCD09_mean_04",7892.031371,5426.642107,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,24585235,1511,10000,5576.58598,1278.653073,"MCD09_mean_04",6855.239053,4297.932907,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
